episode,regime,protocol,method,iterations,converged,inner_success,objective,calls,scale_hat,floor_hit,movement_prior_units
c12b98bcf2b04c374aab60b6,generalized_translation,bounce,profile_map,29,True,True,-36.12661757371169,280,0.010917796375851944,False,4.8648978424588464e-06
c12b98bcf2b04c374aab60b6,setup_translation,bounce,huber,3,True,True,0.4948382828254752,11,0.125,False,1.4506273833848355e-11
c12b98bcf2b04c374aab60b6,setup_translation,bounce,cauchy,4,True,True,0.4946833739518772,12,0.125,False,2.884486916425688e-07
c12b98bcf2b04c374aab60b6,setup_translation,bounce,profile_map,14,True,True,-25.081768077136548,102,0.04342438357686455,False,3.955453128954702e-06
c1683974f341f76f4e9d9211,generalized_translation,unforced_slide,huber,3,True,True,1.4193475274305938,15,0.125,False,0.0016518824174955185
c1683974f341f76f4e9d9211,generalized_translation,unforced_slide,cauchy,5,True,True,1.4193137606425683,31,0.125,False,0.0016487368955333498
c1683974f341f76f4e9d9211,generalized_translation,unforced_slide,profile_map,25,True,True,-26.232685299297287,192,0.032602265464459726,False,0.01159523456454585
c16da20a679138a0adb0b5c7,generalized_translation,multiple_forces,huber,3,True,True,1.7106638244646653,22,0.125,False,0.21842132974483236
c16da20a679138a0adb0b5c7,generalized_translation,multiple_forces,cauchy,4,True,True,1.7105752310751638,30,0.125,False,0.21841466230007694
c16da20a679138a0adb0b5c7,generalized_translation,multiple_forces,profile_map,40,True,True,-26.269845876480726,390,0.031196541468728585,False,0.22898855627024223
c1c2cb21ce3d1e7735b352f9,generalized_translation,bounce,huber,3,True,True,1.7083350258882266,13,0.125,False,2.955993266596188e-11
c1c2cb21ce3d1e7735b352f9,generalized_translation,bounce,cauchy,4,True,True,1.7080944312933997,18,0.125,False,1.9330085106933378e-07
c1c2cb21ce3d1e7735b352f9,generalized_translation,bounce,profile_map,30,True,True,-22.760075298990714,330,0.05103685015570198,False,0.00011148560766593465
c1c2cb21ce3d1e7735b352f9,setup_translation,bounce,huber,3,True,True,1.8826470768702195,14,0.125,False,1.5744994875114346e-11
c1c2cb21ce3d1e7735b352f9,setup_translation,bounce,cauchy,4,True,True,1.8822759082832943,21,0.125,False,1.7007768645832186e-06
c1c2cb21ce3d1e7735b352f9,setup_translation,bounce,profile_map,10,True,True,-21.843525256563556,105,0.05720886596094806,False,8.661643331533061e-05
c1d7fc5b47ef4a7f8cc14232,generalized_translation,multiple_forces,huber,4,True,True,0.9759515263943646,23,0.125,False,2.1333504288006087e-06
c1d7fc5b47ef4a7f8cc14232,generalized_translation,multiple_forces,cauchy,5,True,True,0.9759357076966106,32,0.125,False,2.0975453134001644e-06
c1d7fc5b47ef4a7f8cc14232,generalized_translation,multiple_forces,profile_map,41,True,True,-28.992275424512005,490,0.024043462912228326,False,0.016342177778251112
c1ebb1166720236a6d7983d6,generalized_translation,unforced_slide,huber,3,True,True,0.5856021962521659,15,0.125,False,7.60549380797817e-09
c1ebb1166720236a6d7983d6,generalized_translation,unforced_slide,cauchy,4,True,True,0.5854822582787689,17,0.125,False,1.3531075461359599e-06
c1ebb1166720236a6d7983d6,generalized_translation,unforced_slide,profile_map,22,True,True,-25.241028939838518,276,0.04191484067878809,False,0.00019923436579277385
c2016d8e7fc275e8e1572785,generalized_translation,multiple_forces,huber,3,True,True,1.5762791268482563,32,0.125,False,0.0001552416487745971
c2016d8e7fc275e8e1572785,generalized_translation,multiple_forces,cauchy,8,True,True,1.5756478130231528,45,0.125,False,0.00021515339627059117
c2016d8e7fc275e8e1572785,generalized_translation,multiple_forces,profile_map,36,True,True,-22.41886218770365,405,0.05442453154107631,False,0.109252462724839
c2519ebe9e8c5d79109976ae,generalized_translation,unforced_slide,huber,4,True,True,2.740292449295397,17,0.125,False,0.0015520994930994288
c2519ebe9e8c5d79109976ae,generalized_translation,unforced_slide,cauchy,4,True,True,2.7386500384630166,18,0.125,False,0.0015508451629077948
c2519ebe9e8c5d79109976ae,generalized_translation,unforced_slide,profile_map,23,True,True,-19.001568345736615,148,0.08174457537163696,False,0.006465070192717903
c260dcb9eb3a7c1b528fcd5b,generalized_translation,bounce,huber,3,True,True,0.18831357349653013,13,0.125,False,6.1485250659637896e-12
c260dcb9eb3a7c1b528fcd5b,generalized_translation,bounce,cauchy,4,True,True,0.18830843012298587,23,0.125,False,5.282750269763617e-09
c260dcb9eb3a7c1b528fcd5b,generalized_translation,bounce,profile_map,24,True,True,-31.11028114199381,250,0.020258272665176765,False,1.712212501055122e-05
c260dcb9eb3a7c1b528fcd5b,setup_translation,bounce,huber,3,True,True,0.7827552815051475,12,0.125,False,1.8559262800142963e-11
c260dcb9eb3a7c1b528fcd5b,setup_translation,bounce,cauchy,4,True,True,0.7823662776786797,20,0.125,False,1.2539001510517126e-06
c260dcb9eb3a7c1b528fcd5b,setup_translation,bounce,profile_map,11,True,True,-23.528540345309313,114,0.05226045748223285,False,1.3474025801115401e-05
c28cafde986b03eda456507e,generalized_translation,multiple_forces,huber,4,True,True,0.6931126931859141,23,0.125,False,6.536853819846857e-06
c28cafde986b03eda456507e,generalized_translation,multiple_forces,cauchy,4,True,True,0.6931090778649739,27,0.125,False,5.586315495820281e-06
c28cafde986b03eda456507e,generalized_translation,multiple_forces,profile_map,42,True,True,-32.360917336399055,335,0.01618189945334775,False,0.022706187015680626
c2cde6f1bc7924469e7e40bc,generalized_translation,bounce,huber,3,True,True,0.10735928816383797,14,0.125,False,1.2283937501792812e-11
c2cde6f1bc7924469e7e40bc,generalized_translation,bounce,cauchy,4,True,True,0.10735458745767162,22,0.125,False,9.690498742108309e-09
c2cde6f1bc7924469e7e40bc,generalized_translation,bounce,profile_map,17,True,True,-17.915279094275732,205,0.10628005354692693,False,0.01638617679155915
c2cde6f1bc7924469e7e40bc,setup_translation,bounce,huber,3,True,True,0.1503801055265154,12,0.125,False,2.8685509569947836e-11
c2cde6f1bc7924469e7e40bc,setup_translation,bounce,cauchy,4,True,True,0.15036959103355885,23,0.125,False,2.3274690966410415e-08
c2cde6f1bc7924469e7e40bc,setup_translation,bounce,profile_map,10,True,True,-30.167412933981318,99,0.02298726493268876,False,4.250162758108625e-06
c2d464bee53a131ee08e5ee0,generalized_translation,unforced_slide,huber,3,True,True,0.4070013837398066,18,0.125,False,2.361863815691649e-08
c2d464bee53a131ee08e5ee0,generalized_translation,unforced_slide,cauchy,4,True,True,0.4069746214835971,20,0.125,False,1.0997662135920944e-06
c2d464bee53a131ee08e5ee0,generalized_translation,unforced_slide,profile_map,25,True,True,-28.879273404686433,388,0.026286748180742347,False,0.0004386608096629793
c2ebcd5ab4bdd2d8d5292dfb,generalized_translation,unforced_slide,huber,3,True,True,1.0752348129994724,23,0.125,False,0.001080378394328219
c2ebcd5ab4bdd2d8d5292dfb,generalized_translation,unforced_slide,cauchy,5,True,True,1.0752264482309248,23,0.125,False,0.001079353402845357
c2ebcd5ab4bdd2d8d5292dfb,generalized_translation,unforced_slide,profile_map,28,True,True,-29.71104012543533,200,0.02162299927685783,False,0.009093845399674545
c3646d45d8f35114ab696129,generalized_translation,multiple_forces,huber,2,True,True,0.585877558450216,19,0.125,False,1.3821690173293199e-06
c3646d45d8f35114ab696129,generalized_translation,multiple_forces,cauchy,6,True,True,0.5857891307345833,25,0.125,False,1.4903228703379112e-05
c3646d45d8f35114ab696129,generalized_translation,multiple_forces,profile_map,34,True,True,-26.785170353065794,270,0.03386664850391303,False,0.014570348356346081
c3ce9b038029e0b9df052397,generalized_translation,multiple_forces,huber,4,True,True,0.6687732425966109,27,0.125,False,0.000283895986101929
c3ce9b038029e0b9df052397,generalized_translation,multiple_forces,cauchy,6,True,True,0.6687369068252409,30,0.125,False,0.0002884410313251608
c3ce9b038029e0b9df052397,generalized_translation,multiple_forces,profile_map,31,True,True,-27.891430877334415,340,0.02881508849818352,False,0.0578287790795447
c45ecd2f1c75c4d7a208ebea,generalized_translation,multiple_forces,huber,5,True,True,1.4001246138616465,30,0.125,False,9.110289594213227e-08
c45ecd2f1c75c4d7a208ebea,generalized_translation,multiple_forces,cauchy,5,True,True,1.3990122047235,29,0.125,False,0.00016055849271450563
c45ecd2f1c75c4d7a208ebea,generalized_translation,multiple_forces,profile_map,34,True,True,-21.04341055199547,320,0.07109679299282694,False,0.0036263836654221635
c4e233189babc308dc653761,generalized_translation,unforced_slide,huber,3,True,True,1.372121796482214,15,0.125,False,0.0016804113651413758
c4e233189babc308dc653761,generalized_translation,unforced_slide,cauchy,4,True,True,1.3720983676021192,19,0.125,False,0.0016820906255991068
c4e233189babc308dc653761,generalized_translation,unforced_slide,profile_map,25,True,True,-28.876669333120443,228,0.02317811799001919,False,0.00839235927671171
c53581ac11c35dd2a3e3e85f,generalized_translation,unforced_slide,huber,3,True,True,1.4265419964803274,29,0.125,False,0.0012499406234568549
c53581ac11c35dd2a3e3e85f,generalized_translation,unforced_slide,cauchy,4,True,True,1.4264883433276265,19,0.125,False,0.0012444932812551315
c53581ac11c35dd2a3e3e85f,generalized_translation,unforced_slide,profile_map,25,True,True,-26.176393127331494,184,0.032825178497207064,False,0.008833023843346584
c536fb9f335ac93ecf7c00a1,generalized_translation,unforced_slide,huber,2,True,True,0.8176109639659223,14,0.125,False,2.3059207902696917e-09
c536fb9f335ac93ecf7c00a1,generalized_translation,unforced_slide,cauchy,4,True,True,0.8172916279090424,21,0.125,False,4.841452174865158e-06
c536fb9f335ac93ecf7c00a1,generalized_translation,unforced_slide,profile_map,23,True,True,-23.464529253771122,204,0.05249082245210582,False,0.0007606779208230474
c57d7af2953a908950091e33,generalized_translation,multiple_forces,huber,2,True,True,0.5959599638909099,17,0.125,False,4.240368632613822e-07
c57d7af2953a908950091e33,generalized_translation,multiple_forces,cauchy,6,True,True,0.5957659140265202,38,0.125,False,1.5904794301641332e-05
c57d7af2953a908950091e33,generalized_translation,multiple_forces,profile_map,36,True,True,-24.923327572387077,280,0.04376664115649565,False,0.01126008044216428
c5c514345640531bd155ce95,generalized_translation,bounce,huber,3,True,True,22.861489905776335,12,0.125,False,2.4141082058634706e-10
c5c514345640531bd155ce95,generalized_translation,bounce,cauchy,7,True,True,22.27102633546241,41,0.125,False,0.000429189801424087
c5c514345640531bd155ce95,generalized_translation,bounce,profile_map,28,True,True,-30.2846957784229,260,0.022594351490954668,False,0.06140990512747217
c5c514345640531bd155ce95,setup_translation,bounce,huber,3,True,True,0.29661869357154047,10,0.125,False,3.1839727305846076e-10
c5c514345640531bd155ce95,setup_translation,bounce,cauchy,4,True,True,0.29656023540769255,19,0.125,False,2.3887578186215675e-07
c5c514345640531bd155ce95,setup_translation,bounce,profile_map,13,True,True,-27.520760323559653,195,0.031918440559316884,False,1.0519848809426036e-05
c5d09d0fd91909a7ae608144,generalized_translation,multiple_forces,huber,4,True,True,0.9272515638120348,26,0.125,False,0.009311770191248498
c5d09d0fd91909a7ae608144,generalized_translation,multiple_forces,cauchy,4,True,True,0.9272036976165877,31,0.125,False,0.009317935722344383
c5d09d0fd91909a7ae608144,generalized_translation,multiple_forces,profile_map,38,True,True,-27.506162302615348,345,0.02937684941123048,False,0.006865213619405303
c611c0c199bf9391eb1a48bd,generalized_translation,multiple_forces,huber,4,True,True,1.1756929403047867,24,0.125,False,0.00027918181092541344
c611c0c199bf9391eb1a48bd,generalized_translation,multiple_forces,cauchy,4,True,True,1.1755940718739555,29,0.125,False,0.00027917637671647655
c611c0c199bf9391eb1a48bd,generalized_translation,multiple_forces,profile_map,37,True,True,-25.523960512749557,385,0.03704905945672227,False,0.035918039427831484
c63107a8ad42c8bf0b2c3641,generalized_translation,bounce,huber,3,True,True,0.29405897953096843,24,0.125,False,0.0010875329897443678
c63107a8ad42c8bf0b2c3641,generalized_translation,bounce,cauchy,4,True,True,0.2940543908994896,23,0.125,False,0.0010876825391799713
c63107a8ad42c8bf0b2c3641,generalized_translation,bounce,profile_map,30,True,True,-32.024771438176,305,0.017778908995799807,False,0.0010004941245542478
c63107a8ad42c8bf0b2c3641,setup_translation,bounce,huber,3,True,True,0.5634663918149881,13,0.125,False,0.0014297919000050136
c63107a8ad42c8bf0b2c3641,setup_translation,bounce,cauchy,5,True,True,0.5633968756705742,28,0.125,False,0.0014301534400108452
c63107a8ad42c8bf0b2c3641,setup_translation,bounce,profile_map,26,True,True,-26.1761656382926,138,0.03692666152438627,False,0.0013773425366396602
c6c0945e2a85387572094e2c,generalized_translation,bounce,huber,3,True,True,0.5710635329130038,24,0.125,False,0.0017411442179584167
c6c0945e2a85387572094e2c,generalized_translation,bounce,cauchy,4,True,True,0.571003362035752,27,0.125,False,0.0017417461498685572
c6c0945e2a85387572094e2c,generalized_translation,bounce,profile_map,27,True,True,-26.73434178257536,265,0.03419179222118869,False,0.0016352942157182389
c6c0945e2a85387572094e2c,setup_translation,bounce,huber,3,True,True,0.804740553470451,15,0.125,False,0.0016780535890858097
c6c0945e2a85387572094e2c,setup_translation,bounce,cauchy,4,True,True,0.8045657822371838,16,0.125,False,0.0016781110837228814
c6c0945e2a85387572094e2c,setup_translation,bounce,profile_map,22,True,True,-24.438436791762076,132,0.04554679041088079,False,0.0016212286990808591
c725ad7ebc28ee0f78bd68c8,generalized_translation,bounce,huber,3,True,True,22.861489905776335,12,0.125,False,2.4141082058634706e-10
c725ad7ebc28ee0f78bd68c8,generalized_translation,bounce,cauchy,7,True,True,22.27102633546241,41,0.125,False,0.000429189801424087
c725ad7ebc28ee0f78bd68c8,generalized_translation,bounce,profile_map,28,True,True,-30.2846957784229,260,0.022594351490954668,False,0.06140990512747217
c725ad7ebc28ee0f78bd68c8,setup_translation,bounce,huber,3,True,True,0.29661869357154047,10,0.125,False,3.1839727305846076e-10
c725ad7ebc28ee0f78bd68c8,setup_translation,bounce,cauchy,4,True,True,0.29656023540769255,19,0.125,False,2.3887578186215675e-07
c725ad7ebc28ee0f78bd68c8,setup_translation,bounce,profile_map,13,True,True,-27.520760323559653,195,0.031918440559316884,False,1.0519848809426036e-05
c762dc40d000383d6dfdad37,generalized_translation,bounce,huber,3,True,True,0.6682960114894069,13,0.125,False,0.011736794560310997
c762dc40d000383d6dfdad37,generalized_translation,bounce,cauchy,4,True,True,0.6682816721748344,16,0.125,False,0.011736932882488693
c762dc40d000383d6dfdad37,generalized_translation,bounce,profile_map,33,True,True,-29.51542240094466,305,0.02338957542915606,False,0.011634157576158027
c762dc40d000383d6dfdad37,setup_translation,bounce,huber,3,True,True,1.4871324381431004,11,0.125,False,0.0014509944890032486
c762dc40d000383d6dfdad37,setup_translation,bounce,cauchy,4,True,True,1.4864677181802075,18,0.125,False,0.001450736465146357
c762dc40d000383d6dfdad37,setup_translation,bounce,profile_map,21,True,True,-21.802980334537015,126,0.061377096425940754,False,0.0015164859747385084
c795d2d882b075ecea4471b7,generalized_translation,bounce,huber,3,True,True,1.0517222290166168,16,0.125,False,2.8885033699462354e-11
c795d2d882b075ecea4471b7,generalized_translation,bounce,cauchy,4,True,True,1.0515412396037433,17,0.125,False,5.03684537645329e-07
c795d2d882b075ecea4471b7,generalized_translation,bounce,profile_map,30,True,True,-25.253222741828157,320,0.03920558114309261,False,6.995870315371094e-05
c795d2d882b075ecea4471b7,setup_translation,bounce,huber,3,True,True,1.1598666581163002,13,0.125,False,5.470689657132897e-11
c795d2d882b075ecea4471b7,setup_translation,bounce,cauchy,4,True,True,1.1595454590773995,23,0.125,False,1.854488307726649e-06
c795d2d882b075ecea4471b7,setup_translation,bounce,profile_map,11,True,True,-24.2889983091086,93,0.044221991514352174,False,5.8119705725201345e-05
c7fafbf62220e050edf659ff,generalized_translation,unforced_slide,huber,3,True,True,0.4204135686397754,23,0.125,False,3.897798492327827e-07
c7fafbf62220e050edf659ff,generalized_translation,unforced_slide,cauchy,4,True,True,0.4204018097260912,22,0.125,False,1.8975953318293881e-07
c7fafbf62220e050edf659ff,generalized_translation,unforced_slide,profile_map,28,True,True,-29.54104802401609,236,0.024072046308409624,False,0.0014420974602856271
c85829347fc02ad202efb82d,generalized_translation,multiple_forces,huber,5,True,True,1.4516009295130199,27,0.125,False,1.6370675665609163e-06
c85829347fc02ad202efb82d,generalized_translation,multiple_forces,cauchy,5,True,True,1.4515849097186682,31,0.125,False,3.0325114496353955e-06
